CDRenewal,CDNumber,MaturingTerm,MaturingTermGrouping,MaturingBalance,TimeRenewed,CDAge,BA_STATE,CustomerTenure,LifeStageGroupCat,LifeStageGroupSubcat,PsycleCodeDescrip,TRAN_COUNT,TRAN_BALANCE,AdditCDCount,LOAN_COUNT,LOAN_BALANCE,POB_INT,MB_INT,IVR_INT,FF,CDAdvertisingSpend,BankAdvertisingSpend,RateSpread
1,MOCKACCT000000020698,3,<= 6 months,40080.63,37,0,FL,18,Family Life,F1 Flourishing Families,School Daze,0,0,0,0,0,0,0,0,1.55,0,2085.72,0.1889
0,MOCKACCT000000020699,12,7-15 months,10500.95,2,0,FL,2,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,1,0,0,0,0,0,1.55,0,2085.72,1.9807
0,MOCKACCT000000020700,12,7-15 months,10500.95,2,0,FL,2,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,1,0,0,0,0,0,1.55,0,2085.72,1.9807
0,MOCKACCT000000020701,12,7-15 months,103487.64,2,0,FL,6,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,1,0,0,1,0,0,1.55,0,2085.72,1.9807
0,MOCKACCT000000020702,12,7-15 months,103487.64,2,0,FL,6,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,1,0,0,1,0,0,1.55,0,2085.72,1.9807
0,MOCKACCT000000020703,6,<= 6 months,10000,40,0,FL,3,Younger Years,Y1 Upwardly Mobile,"Work Hard, Play Hard",1,78.56,0,0,0,1,1,1,1.55,0,2085.72,0.1889
0,MOCKACCT000000020704,6,<= 6 months,10000,40,0,FL,3,Younger Years,Y1 Upwardly Mobile,"Work Hard, Play Hard",1,78.56,0,0,0,1,1,1,1.55,0,2085.72,0.1889
0,MOCKACCT000000020705,12,7-15 months,10479.01,2,0,FL,2,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,1,0,0,0,0,0,1.55,0,2085.72,1.9807
0,MOCKACCT000000020706,12,7-15 months,10479.01,2,0,FL,2,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,1,0,0,0,0,0,1.55,0,2085.72,1.9807
1,MOCKACCT000000020707,7,7-15 months,82545.76,4,0,FL,21,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,1,31883.93,0,0,0,1,0,0,1.55,0,2085.72,1.9807
1,MOCKACCT000000020708,7,7-15 months,82545.76,4,0,FL,21,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,1,31883.93,0,0,0,1,0,0,1.55,0,2085.72,1.9807
1,MOCKACCT000000020709,6,<= 6 months,9997.22,44,0,FL,26,Mature Years,M3 Upscale Empty Nests,Equity Earners,0,0,0,0,0,0,0,0,1.55,0,2085.72,0.1889
1,MOCKACCT000000020710,6,<= 6 months,9997.22,44,0,FL,26,Mature Years,M3 Upscale Empty Nests,Equity Earners,0,0,0,0,0,0,0,0,1.55,0,2085.72,0.1889
0,MOCKACCT000000020711,12,7-15 months,289460.37,2,0,FL,2,Mature Years,M1 Financial Elite,Business Class,1,404862.56,5,0,0,0,0,0,1.55,0,2085.72,1.9807
0,MOCKACCT000000020712,12,7-15 months,289460.37,2,0,FL,2,Mature Years,M1 Financial Elite,Business Class,1,404862.56,5,0,0,0,0,0,1.55,0,2085.72,1.9807
0,MOCKACCT000000020713,12,7-15 months,20153.84,0,0,FL,1,Mature Years,M3 Upscale Empty Nests,Home Sweet Equity,0,0,0,0,0,1,0,0,1.55,0,2085.72,1.9807
0,MOCKACCT000000020714,12,7-15 months,20153.84,0,0,FL,1,Mature Years,M3 Upscale Empty Nests,Home Sweet Equity,0,0,0,0,0,1,0,0,1.55,0,2085.72,1.9807
0,MOCKACCT000000020715,12,7-15 months,53263.67,4,0,FL,6,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,1,0,0,1,0,0,1.55,0,2085.72,1.9807
0,MOCKACCT000000020716,12,7-15 months,53263.67,4,0,FL,6,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,1,0,0,1,0,0,1.55,0,2085.72,1.9807
0,MOCKACCT000000020717,12,7-15 months,15051.33,0,0,FL,13,Younger Years,Y2 Metro Mainstream,Daily Grinders,3,3904.78,2,1,17264.67,1,1,1,1.55,0,2085.72,1.9807
0,MOCKACCT000000020718,12,7-15 months,15051.33,0,0,FL,13,Younger Years,Y2 Metro Mainstream,Daily Grinders,3,3904.78,2,1,17264.67,1,1,1,1.55,0,2085.72,1.9807
1,MOCKACCT000000020719,12,7-15 months,48052.03,2,0,FL,12,Mature Years,M5 Retirement Blues,Unwired Retired,0,0,1,0,0,0,0,0,1.55,0,2085.72,1.9807
1,MOCKACCT000000020720,12,7-15 months,48052.03,2,0,FL,12,Mature Years,M5 Retirement Blues,Unwired Retired,0,0,1,0,0,0,0,0,1.55,0,2085.72,1.9807
1,MOCKACCT000000020721,11,7-15 months,11174.16,16,0,FL,24,Mature Years,M5 Retirement Blues,Foundational Occupant,1,23167.15,1,0,0,0,0,0,1.55,0,2085.72,1.9807
1,MOCKACCT000000020722,11,7-15 months,11174.16,16,0,FL,24,Mature Years,M5 Retirement Blues,Foundational Occupant,1,23167.15,1,0,0,0,0,0,1.55,0,2085.72,1.9807
1,MOCKACCT000000020723,12,7-15 months,102065.86,0,0,TX,12,Family Life,F2 Upscale Earners,Value Seekers,1,10045.21,0,0,0,1,1,1,1.55,0,3073.1,1.98268
1,MOCKACCT000000020724,12,7-15 months,102065.86,0,0,TX,12,Family Life,F2 Upscale Earners,Value Seekers,1,10045.21,0,0,0,1,1,1,1.55,0,3073.1,1.98268
1,MOCKACCT000000020725,12,7-15 months,102065.86,0,0,TX,12,Family Life,F2 Upscale Earners,Value Seekers,1,10045.21,0,0,0,1,1,1,1.55,0,3073.1,1.98268
1,MOCKACCT000000020726,24,16-24 months,30907.2,0,0,FL,13,Family Life,F1 Flourishing Families,Leveraged Life,0,0,1,0,0,0,0,0,1.55,0,2085.72,1.78478
1,MOCKACCT000000020727,24,16-24 months,30907.2,0,0,FL,13,Family Life,F1 Flourishing Families,Leveraged Life,0,0,1,0,0,0,0,0,1.55,0,2085.72,1.78478
1,MOCKACCT000000020728,24,16-24 months,107694.49,2,0,TX,5,Mature Years,M2 Wealthy Achievers,Capital Accumulators,0,0,0,0,0,0,0,0,1.55,0,3073.1,1.78678
1,MOCKACCT000000020729,24,16-24 months,107694.49,2,0,TX,5,Mature Years,M2 Wealthy Achievers,Capital Accumulators,0,0,0,0,0,0,0,0,1.55,0,3073.1,1.78678
1,MOCKACCT000000020730,24,16-24 months,133492.5,2,0,FL,4,Mature Years,M2 Wealthy Achievers,Leasing Luxury,0,0,0,0,0,0,0,0,1.55,0,2085.72,1.78478
1,MOCKACCT000000020731,24,16-24 months,107694.49,2,0,TX,5,Mature Years,M2 Wealthy Achievers,Capital Accumulators,0,0,0,0,0,0,0,0,1.55,0,3073.1,1.78678
1,MOCKACCT000000020732,12,7-15 months,255743.6,4,0,FL,13,Mature Years,M1 Financial Elite,The Wealth Market,0,0,0,0,0,0,0,0,1.55,0,2085.72,1.9807
1,MOCKACCT000000020733,24,16-24 months,133492.5,2,0,FL,4,Mature Years,M2 Wealthy Achievers,Leasing Luxury,0,0,0,0,0,0,0,0,1.55,0,2085.72,1.78478
1,MOCKACCT000000020734,12,7-15 months,255743.6,4,0,FL,13,Mature Years,M1 Financial Elite,The Wealth Market,0,0,0,0,0,0,0,0,1.55,0,2085.72,1.9807
0,MOCKACCT000000020735,3,<= 6 months,100000,0,0,FL,15,Family Life,F2 Upscale Earners,Value Seekers,1,13384.11,0,0,0,1,1,1,1.55,0,112,0.1889
0,MOCKACCT000000020736,24,16-24 months,25795.91,1,0,TX,4,Younger Years,Y1 Upwardly Mobile,Fiscal Rookies,0,0,0,0,0,0,0,0,1.55,0,308,1.78678
0,MOCKACCT000000020737,18,16-24 months,214073.51,2,0,FL,17,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,1.55,0,112,1.78478
1,MOCKACCT000000020738,1,<= 6 months,10000,117,0,FL,17,Younger Years,Y3 Fiscal Fledglings,Prudent Peak,1,1120.97,0,0,0,0,0,0,1.55,0,112,0.1889
1,MOCKACCT000000020739,3,<= 6 months,24056.83,74,0,FL,16,Mature Years,M1 Financial Elite,The Wealth Market,1,46879.16,0,0,0,1,0,0,1.55,0,112,0.1889
0,MOCKACCT000000020740,12,7-15 months,128270.11,2,0,TX,3,Family Life,F1 Flourishing Families,Leveraged Life,1,18060.74,2,0,0,0,0,1,1.55,0,308,1.98288
0,MOCKACCT000000020741,12,7-15 months,65152.75,2,0,TX,3,Family Life,F1 Flourishing Families,Leveraged Life,1,18060.74,2,0,0,0,0,1,1.55,0,308,1.98288
0,MOCKACCT000000020742,12,7-15 months,51277.21,1,0,FL,10,Mature Years,M2 Wealthy Achievers,Capital Accumulators,2,198827.46,0,1,35770.4,1,1,0,1.55,0,112,1.9809
1,MOCKACCT000000020743,24,16-24 months,30940.35,2,0,TX,4,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,3,0,0,0,0,0,1.55,0,308,1.78678
1,MOCKACCT000000020744,12,7-15 months,47608.41,19,0,TX,29,Family Life,F2 Upscale Earners,Value Seekers,1,8512.78,0,0,0,1,0,1,1.55,0,308,1.98288
1,MOCKACCT000000020745,14,7-15 months,10000,14,0,TX,25,Mature Years,M1 Financial Elite,Power Couples,3,415438.47,0,0,0,1,0,0,1.55,0,308,1.98288
1,MOCKACCT000000020746,12,7-15 months,20913.72,1,0,FL,2,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,2,0,0,0,0,0,1.55,0,112,1.9809
1,MOCKACCT000000020747,12,7-15 months,102292.36,1,0,FL,2,Mature Years,M5 Retirement Blues,Fixed Finances,0,0,0,0,0,0,0,0,1.55,0,112,1.9809
1,MOCKACCT000000020748,12,7-15 months,88564.46,3,0,TX,2,Mature Years,M1 Financial Elite,The Wealth Market,0,0,0,0,0,1,0,0,1.55,0,308,1.98288
1,MOCKACCT000000020749,24,16-24 months,15000,2,0,TX,2,Mature Years,M3 Upscale Empty Nests,Leisure Land,1,5180.62,5,0,0,1,0,0,1.55,0,308,1.78678
0,MOCKACCT000000020750,24,16-24 months,33913.56,1,0,TX,3,Family Life,F1 Flourishing Families,Leveraged Life,1,18060.74,2,0,0,0,0,1,1.55,0,308,1.78678
0,MOCKACCT000000020751,72,25+ months,106270.03,0,0,TX,2,Younger Years,Y1 Upwardly Mobile,McMansions & Merriment,0,0,2,0,0,1,0,0,1.55,0,308,1.786225
0,MOCKACCT000000020752,72,25+ months,52919.8,0,0,TX,2,Younger Years,Y1 Upwardly Mobile,McMansions & Merriment,0,0,2,0,0,1,0,0,1.55,0,308,1.786225
0,MOCKACCT000000020753,72,25+ months,211684.13,0,0,TX,2,Mature Years,M4 Midscale Matures,Generation Save,0,0,1,0,0,1,0,0,1.55,0,308,1.786225
0,MOCKACCT000000020754,73,25+ months,58193.89,1,0,TX,2,Family Life,F3 Mass Middle Class,Starter Homes,0,0,0,0,0,0,0,0,1.55,0,308,1.786225
0,MOCKACCT000000020755,1,<= 6 months,90500,0,0,FL,17,Younger Years,Y3 Fiscal Fledglings,Frugal Fledglings,2,17394.53,0,0,0,1,0,1,1.55,0,252,0.1892
0,MOCKACCT000000020756,12,7-15 months,61375.41,2,0,FL,2,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,1.55,0,252,1.9814
0,MOCKACCT000000020757,6,<= 6 months,10536.71,2,0,TX,1,Younger Years,Y2 Metro Mainstream,Online Living,0,0,1,0,0,0,0,1,1.55,0,168,0.188833333
0,MOCKACCT000000020758,6,<= 6 months,50469.13,0,0,FL,4,Mature Years,M1 Financial Elite,Golden Agers,0,0,0,0,0,0,0,0,1.55,0,252,0.1892
0,MOCKACCT000000020759,6,<= 6 months,50469.13,0,0,FL,4,Mature Years,M1 Financial Elite,Golden Agers,0,0,0,0,0,0,0,0,1.55,0,252,0.1892
0,MOCKACCT000000020760,1,<= 6 months,2058,0,0,FL,2,Younger Years,Y1 Upwardly Mobile,McMansions & Merriment,1,1000.04,0,0,0,1,1,0,1.55,0,252,0.1892
0,MOCKACCT000000020761,12,7-15 months,100739.71,0,0,FL,2,Mature Years,M1 Financial Elite,Business Class,1,404862.56,5,0,0,0,0,0,1.55,0,252,1.9814
0,MOCKACCT000000020762,12,7-15 months,104889.21,2,0,FL,2,Mature Years,M1 Financial Elite,Business Class,1,404862.56,5,0,0,0,0,0,1.55,0,252,1.9814
0,MOCKACCT000000020763,12,7-15 months,104968.23,2,0,FL,2,Mature Years,M1 Financial Elite,Business Class,1,404862.56,5,0,0,0,0,0,1.55,0,252,1.9814
0,MOCKACCT000000020764,12,7-15 months,158112.87,3,0,FL,2,Mature Years,M1 Financial Elite,Business Class,1,404862.56,5,0,0,0,0,0,1.55,0,252,1.9814
0,MOCKACCT000000020765,12,7-15 months,80168.21,0,0,FL,2,Mature Years,M1 Financial Elite,Business Class,1,404862.56,5,0,0,0,0,0,1.55,0,252,1.9814
1,MOCKACCT000000020766,12,7-15 months,11935.69,3,0,TX,4,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,0,0,3,0,0,0,0,0,1.55,0,168,1.98298
1,MOCKACCT000000020767,3,<= 6 months,107473.32,0,0,TX,4,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,1,0,0,0,0,0,1.55,0,168,0.188833333
1,MOCKACCT000000020768,7,7-15 months,745181.14,0,0,FL,12,Younger Years,Y1 Upwardly Mobile,McMansions & Merriment,0,0,2,0,0,0,0,1,1.55,0,252,1.9814
1,MOCKACCT000000020769,12,7-15 months,76890.9,1,0,TX,2,Mature Years,M1 Financial Elite,Power Couples,0,0,0,0,0,0,0,0,1.55,0,168,1.98298
0,MOCKACCT000000020770,3,<= 6 months,14500,71,0,FL,3,Unassigned,Unassigned,Unassigned,1,262,0,0,0,1,1,0,1.55,0,252,0.1892
0,MOCKACCT000000020771,3,<= 6 months,14500,71,0,FL,3,Unassigned,Unassigned,Unassigned,1,262,0,0,0,1,1,0,1.55,0,252,0.1892
0,MOCKACCT000000020772,12,7-15 months,26442.11,3,0,TX,2,Mature Years,M3 Upscale Empty Nests,Leisure Land,0,0,0,0,0,0,0,0,1.55,0,196,1.98298
0,MOCKACCT000000020773,12,7-15 months,26442.11,3,0,TX,2,Mature Years,M3 Upscale Empty Nests,Leisure Land,0,0,0,0,0,0,0,0,1.55,0,196,1.98298
0,MOCKACCT000000020774,12,7-15 months,104246.97,3,0,FL,7,Mature Years,M1 Financial Elite,Golden Agers,0,0,1,0,0,0,0,0,1.55,0,252,1.9814
0,MOCKACCT000000020775,12,7-15 months,104246.97,3,0,FL,7,Mature Years,M1 Financial Elite,Golden Agers,0,0,1,0,0,0,0,0,1.55,0,252,1.9814
0,MOCKACCT000000020776,12,7-15 months,257248.5,2,0,FL,7,Family Life,F1 Flourishing Families,Big Spenders,1,10,0,0,0,0,0,1,1.55,0,252,1.9814
0,MOCKACCT000000020777,12,7-15 months,257248.5,2,0,FL,7,Family Life,F1 Flourishing Families,Big Spenders,1,10,0,0,0,0,0,1,1.55,0,252,1.9814
1,MOCKACCT000000020778,12,7-15 months,17989.74,3,0,FL,4,Mature Years,M4 Midscale Matures,Pensions & Ports,2,10624.69,4,0,0,1,0,1,1.55,0,252,1.9814
1,MOCKACCT000000020779,12,7-15 months,17989.74,3,0,FL,4,Mature Years,M4 Midscale Matures,Pensions & Ports,2,10624.69,4,0,0,1,0,1,1.55,0,252,1.9814
0,MOCKACCT000000020780,24,16-24 months,52804.24,2,0,FL,7,Mature Years,M3 Upscale Empty Nests,Booming Nests,1,60861.21,0,0,0,0,0,0,1.55,0,252,1.78478
0,MOCKACCT000000020781,24,16-24 months,52804.24,2,0,FL,7,Mature Years,M3 Upscale Empty Nests,Booming Nests,1,60861.21,0,0,0,0,0,0,1.55,0,252,1.78478
0,MOCKACCT000000020782,24,16-24 months,233406.44,2,0,FL,5,Mature Years,M3 Upscale Empty Nests,Booming Nests,1,160768.61,1,0,0,0,0,0,1.55,0,252,1.78478
0,MOCKACCT000000020783,24,16-24 months,233406.44,2,0,FL,5,Mature Years,M3 Upscale Empty Nests,Booming Nests,1,160768.61,1,0,0,0,0,0,1.55,0,252,1.78478
0,MOCKACCT000000020784,24,16-24 months,52124.87,1,0,FL,4,Mature Years,M1 Financial Elite,Golden Agers,0,0,0,0,0,0,0,0,1.55,0,0,1.78478
0,MOCKACCT000000020785,6,<= 6 months,41226.38,2,0,TX,1,Mature Years,M2 Wealthy Achievers,Leasing Luxury,0,0,0,0,0,0,0,0,1.55,0,0,0.188833333
0,MOCKACCT000000020786,12,7-15 months,120631.88,4,0,FL,4,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,1,0,0,0,0,0,1.55,0,0,1.9814
0,MOCKACCT000000020787,15,7-15 months,183194.68,3,0,FL,4,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,1,0,0,0,0,0,1.55,0,0,1.9814
1,MOCKACCT000000020788,12,7-15 months,134938.57,2,0,FL,13,Family Life,F1 Flourishing Families,Leveraged Life,0,0,1,0,0,0,0,0,1.55,0,0,1.9814
1,MOCKACCT000000020789,12,7-15 months,10205.96,0,0,TX,1,Family Life,F1 Flourishing Families,Big Spenders,0,0,5,0,0,0,0,0,1.55,0,0,1.98298
0,MOCKACCT000000020790,24,16-24 months,186118.64,2,0,FL,6,Mature Years,M1 Financial Elite,Business Class,0,0,0,0,0,0,0,0,1.55,0,0,1.78478
1,MOCKACCT000000020791,24,16-24 months,106370.58,1,0,TX,4,Mature Years,M3 Upscale Empty Nests,Home Sweet Equity,0,0,0,0,0,0,0,0,1.55,0,0,1.78678
0,MOCKACCT000000020792,12,7-15 months,10228.45,0,0,FL,0,Mature Years,M5 Retirement Blues,Superstore Shoppers,0,0,1,0,0,0,0,0,1.55,0,1824.63,1.9814
0,MOCKACCT000000020793,12,7-15 months,10228.45,0,0,FL,0,Mature Years,M5 Retirement Blues,Superstore Shoppers,0,0,1,0,0,0,0,0,1.55,0,1824.63,1.9814
0,MOCKACCT000000020794,24,16-24 months,212623.55,0,0,TX,4,Mature Years,M3 Upscale Empty Nests,Leisure Land,0,0,3,0,0,1,0,0,1.55,0,322,1.78678
1,MOCKACCT000000020795,6,<= 6 months,201634.36,0,0,FL,17,Younger Years,Y3 Fiscal Fledglings,Metropolitan Ease,2,218900.63,1,0,0,1,1,1,1.55,0,1824.63,0.1892
1,MOCKACCT000000020796,6,<= 6 months,201634.36,0,0,FL,17,Younger Years,Y3 Fiscal Fledglings,Metropolitan Ease,2,218900.63,1,0,0,1,1,1,1.55,0,1824.63,0.1892
1,MOCKACCT000000020797,7,7-15 months,1145.73,22,0,FL,13,Younger Years,Y3 Fiscal Fledglings,Metropolitan Ease,0,0,0,0,0,0,0,1,1.55,0,1824.63,1.9814
1,MOCKACCT000000020798,7,7-15 months,1145.73,22,0,FL,13,Younger Years,Y3 Fiscal Fledglings,Metropolitan Ease,0,0,0,0,0,0,0,1,1.55,0,1824.63,1.9814
1,MOCKACCT000000020799,12,7-15 months,10380.3,2,0,FL,8,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,1,187302.32,2,0,0,1,0,0,1.55,0,1824.63,1.9814
1,MOCKACCT000000020800,12,7-15 months,10380.3,2,0,FL,8,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,1,187302.32,2,0,0,1,0,0,1.55,0,1824.63,1.9814
1,MOCKACCT000000020801,12,7-15 months,35886.75,3,0,TX,2,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,6,0,0,0,0,0,1.55,0,322,1.98298
1,MOCKACCT000000020802,3,<= 6 months,15423.37,1,0,TX,4,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,1,0,0,0,0,0,1.55,0,322,0.188833333
1,MOCKACCT000000020803,24,16-24 months,346634.82,1,0,FL,12,Mature Years,M3 Upscale Empty Nests,Booming Nests,1,45973.73,1,0,0,0,0,0,1.55,0,1824.63,1.78554
1,MOCKACCT000000020804,24,16-24 months,346634.82,1,0,FL,12,Mature Years,M3 Upscale Empty Nests,Booming Nests,1,45973.73,1,0,0,0,0,0,1.55,0,1824.63,1.78554
1,MOCKACCT000000020805,12,7-15 months,60602.25,4,0,FL,20,Unassigned,Unassigned,Unassigned,1,4952.07,0,0,0,1,0,1,1.55,0,1824.63,1.9814
1,MOCKACCT000000020806,12,7-15 months,60602.25,4,0,FL,20,Unassigned,Unassigned,Unassigned,1,4952.07,0,0,0,1,0,1,1.55,0,1824.63,1.9814
1,MOCKACCT000000020807,24,16-24 months,27727.09,2,0,FL,4,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,0,0,3,0,0,0,0,0,1.55,0,1824.63,1.78554
1,MOCKACCT000000020808,24,16-24 months,27727.09,2,0,FL,4,Mature Years,M3 Upscale Empty Nests,Comfortably Retired,0,0,3,0,0,0,0,0,1.55,0,1824.63,1.78554
1,MOCKACCT000000020809,12,7-15 months,71106.49,2,0,TX,2,Mature Years,M2 Wealthy Achievers,Savvy Savers,0,0,6,0,0,0,0,0,1.55,0,322,1.98298
1,MOCKACCT000000020810,24,16-24 months,121187,2,0,FL,4,Mature Years,M5 Retirement Blues,Foundational Occupant,0,0,3,0,0,0,0,1,1.55,0,1824.63,1.78554
1,MOCKACCT000000020811,24,16-24 months,121187,2,0,FL,4,Mature Years,M5 Retirement Blues,Foundational Occupant,0,0,3,0,0,0,0,1,1.55,0,1824.63,1.78554
0,MOCKACCT000000020812,60,25+ months,36962.48,0,0,FL,2,Mature Years,M4 Midscale Matures,Pensions & Ports,0,0,1,0,0,0,0,0,1.55,0,1824.63,1.7879
0,MOCKACCT000000020813,60,25+ months,36962.48,0,0,FL,2,Mature Years,M4 Midscale Matures,Pensions & Ports,0,0,1,0,0,0,0,0,1.55,0,1824.63,1.7879
0,MOCKACCT000000020814,24,16-24 months,25966.34,0,0,FL,2,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,1.54,0,3722.69,1.78564
0,MOCKACCT000000020815,24,16-24 months,25966.34,0,0,FL,2,Mature Years,M3 Upscale Empty Nests,Booming Nests,0,0,0,0,0,0,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020816,1,<= 6 months,30000,0,0,FL,8,Younger Years,Y3 Fiscal Fledglings,Prudent Peak,1,6819.69,0,0,0,1,1,1,1.54,0,3722.69,0.1897
1,MOCKACCT000000020817,1,<= 6 months,30000,0,0,FL,8,Younger Years,Y3 Fiscal Fledglings,Prudent Peak,1,6819.69,0,0,0,1,1,1,1.54,0,3722.69,0.1897
0,MOCKACCT000000020818,15,7-15 months,85000,3,0,FL,6,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,2,0,0,1,1,0,1.54,0,3722.69,1.9814
0,MOCKACCT000000020819,15,7-15 months,85000,3,0,FL,6,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,2,0,0,1,1,0,1.54,0,3722.69,1.9814
0,MOCKACCT000000020820,15,7-15 months,90000,2,0,FL,6,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,2,0,0,1,1,0,1.54,0,3722.69,1.9814
0,MOCKACCT000000020821,15,7-15 months,90000,2,0,FL,6,Mature Years,M2 Wealthy Achievers,IRA Enthusiast,0,0,2,0,0,1,1,0,1.54,0,3722.69,1.9814
1,MOCKACCT000000020822,24,16-24 months,311596.11,0,0,FL,15,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,499520.49,10,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020823,24,16-24 months,51932.69,0,0,FL,15,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,499520.49,10,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020824,24,16-24 months,155798.06,0,0,FL,15,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,499520.49,10,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020825,24,16-24 months,311596.11,0,0,FL,15,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,499520.49,10,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020826,24,16-24 months,311596.11,0,0,FL,15,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,499520.49,10,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020827,24,16-24 months,51932.69,0,0,FL,15,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,499520.49,10,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020828,24,16-24 months,311596.11,0,0,FL,15,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,499520.49,10,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020829,24,16-24 months,51932.69,0,0,FL,15,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,499520.49,10,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020830,24,16-24 months,51932.69,0,0,FL,15,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,499520.49,10,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020831,24,16-24 months,155798.06,0,0,FL,15,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,499520.49,10,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020832,24,16-24 months,311596.11,0,0,FL,15,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,499520.49,10,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020833,24,16-24 months,311596.11,0,0,FL,15,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,499520.49,10,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020834,24,16-24 months,311596.11,0,0,FL,15,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,499520.49,10,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020835,24,16-24 months,311596.11,0,0,FL,15,Mature Years,M3 Upscale Empty Nests,Equity Earners,1,499520.49,10,0,0,1,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020836,24,16-24 months,321998.86,1,0,FL,18,Mature Years,M5 Retirement Blues,Unwired Retired,0,0,0,0,0,0,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020837,24,16-24 months,321998.86,1,0,FL,18,Mature Years,M5 Retirement Blues,Unwired Retired,0,0,0,0,0,0,0,0,1.54,0,3722.69,1.78564
1,MOCKACCT000000020838,24,16-24 months,53502.69,2,0,FL,4,Mature Years,M4 Midscale Matures,Annuity Street,1,67.48,1,0,0,1,0,1,1.54,0,3722.69,1.78564
1,MOCKACCT000000020839,24,16-24 months,53502.69,3,0,FL,4,Mature Years,M4 Midscale Matures,Annuity Street,1,67.48,1,0,0,1,0,1,1.54,0,3722.69,1.78564
1,MOCKACCT000000020840,24,16-24 months,53502.69,2,0,FL,4,Mature Years,M4 Midscale Matures,Annuity Street,1,67.48,1,0,0,1,0,1,1.54,0,3722.69,1.78564
1,MOCKACCT000000020841,24,16-24 months,53502.69,3,0,FL,4,Mature Years,M4 Midscale Matures,Annuity Street,1,67.48,1,0,0,1,0,1,1.54,0,3722.69,1.78564
1,MOCKACCT000000020842,24,16-24 months,240000,2,0,TX,4,Younger Years,Y3 Fiscal Fledglings,Frugal Fledglings,0,0,0,0,0,0,0,0,1.54,0,294,1.78678
1,MOCKACCT000000020843,24,16-24 months,10366.96,2,0,TX,2,Mature Years,M1 Financial Elite,The Wealth Market,2,396094.31,2,0,0,0,0,0,1.54,0,294,1.78678
